		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Soil 	Soil 	Wind	Wind	ISS 	Arc.
17/01/21	4:40	4.6	4.9	4.6	86	2.5	11.0	NW	1.83	20.0	NW	0.9	4.5	0.8	-0.9	1020.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.095	0.000	17.0	40	3.3	15.5	7.85	 .0760	0.00	3.3	3.3	230	1	100.0	10
17/01/21	4:50	4.4	4.6	4.4	86	2.3	9.0	NW	1.50	15.0	NW	1.2	4.3	1.1	-0.8	1020.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.096	0.000	17.0	40	3.3	15.5	7.85	 .0760	0.00	3.3	3.3	230	1	100.0	10
17/01/21	5:00	4.2	4.4	4.2	87	2.2	6.0	WNW	1.00	10.0	NW	1.8	4.1	1.7	-0.3	1020.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.098	0.000	17.0	40	3.3	15.5	7.85	 .0760	0.03	2.8	2.8	233	1	100.0	10
17/01/21	5:10	4.1	4.3	4.1	87	2.1	7.0	WNW	1.17	13.0	NW	1.3	4.0	1.2	-0.8	1020.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.099	0.000	16.9	40	3.2	15.4	7.85	 .0760	0.00	2.8	2.8	233	1	100.0	10
17/01/21	5:20	3.9	4.1	3.9	87	2.0	8.0	WNW	1.33	14.0	WNW	0.8	3.8	0.7	-1.2	1020.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.100	0.000	16.9	40	3.2	15.4	7.85	 .0760	0.00	2.8	2.2	232	1	100.0	10
17/01/21	5:30	3.8	3.9	3.8	87	1.8	8.0	WNW	1.33	15.0	W	0.6	3.7	0.5	-1.4	1020.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.101	0.000	16.9	40	3.2	15.4	7.85	 .0760	0.00	2.2	2.2	231	1	100.0	10
17/01/21	5:40	3.7	3.8	3.7	86	1.6	7.0	WNW	1.17	14.0	WNW	0.9	3.6	0.8	-1.3	1021.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.101	0.000	16.9	40	3.2	15.4	7.85	 .0760	0.00	2.8	2.2	231	1	100.0	10
17/01/21	5:50	3.7	3.8	3.7	86	1.6	7.0	WNW	1.17	15.0	NW	0.9	3.6	0.8	-1.3	1021.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.101	0.000	16.9	40	3.2	15.4	7.85	 .0760	0.00	2.2	2.2	231	1	100.0	10
17/01/21	6:00	3.7	3.7	3.6	87	1.7	8.0	WNW	1.33	15.0	W	0.5	3.6	0.4	-1.5	1021.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.102	0.000	16.9	40	3.2	15.4	7.85	 .0760	0.03	2.8	2.2	232	1	100.0	10
17/01/21	6:10	3.7	3.7	3.7	87	1.8	7.0	WNW	1.17	13.0	NW	0.9	3.6	0.8	-1.2	1021.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.101	0.000	16.9	40	3.2	15.4	7.85	 .0760	0.00	2.8	2.2	231	1	100.0	10
17/01/21	6:20	3.8	3.8	3.7	87	1.8	8.0	WNW	1.33	15.0	NW	0.6	3.7	0.5	-1.4	1021.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.101	0.000	16.8	40	3.1	15.3	7.85	 .0761	0.00	2.8	2.2	232	1	100.0	10
17/01/21	6:30	3.7	3.8	3.7	87	1.7	6.0	WNW	1.00	12.0	WNW	1.2	3.6	1.1	-0.9	1021.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.102	0.000	16.9	40	3.2	15.4	7.85	 .0761	0.00	2.8	2.2	232	1	100.0	10
17/01/21	6:40	3.6	3.7	3.6	87	1.6	5.0	WNW	0.83	9.0	WNW	1.5	3.5	1.4	-0.7	1021.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.102	0.000	16.8	40	3.1	15.3	7.85	 .0761	0.00	2.8	2.2	232	1	100.0	10
17/01/21	6:50	3.6	3.7	3.6	87	1.6	5.0	WNW	0.83	10.0	W	1.5	3.5	1.4	-0.7	1021.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.102	0.000	16.8	40	3.1	15.3	7.85	 .0761	0.00	2.8	2.2	232	1	100.0	10
17/01/21	7:00	3.6	3.7	3.6	87	1.6	5.0	NW	0.83	9.0	NW	1.5	3.5	1.4	-0.7	1021.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.102	0.000	16.8	40	3.1	15.3	7.85	 .0761	0.03	2.8	2.2	232	1	100.0	10
17/01/21	7:10	3.6	3.7	3.6	87	1.6	6.0	WNW	1.00	13.0	WNW	1.1	3.5	1.0	-1.1	1022.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.102	0.000	16.8	40	3.1	15.3	7.85	 .0761	0.00	2.8	2.2	229	1	100.0	10
17/01/21	7:20	3.7	3.7	3.6	88	1.9	7.0	WNW	1.17	12.0	W	0.9	3.7	0.8	-1.2	1022.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.101	0.000	16.8	40	3.1	15.3	7.85	 .0761	0.00	2.8	2.8	233	1	100.0	10
17/01/21	7:30	3.8	3.8	3.7	87	1.9	8.0	WNW	1.33	13.0	WNW	0.7	3.7	0.6	-1.3	1022.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.101	0.000	16.8	40	3.1	15.3	7.85	 .0761	0.00	3.3	2.8	231	1	100.0	10
17/01/21	7:40	3.9	3.9	3.8	87	2.0	8.0	WNW	1.33	15.0	W	0.8	3.8	0.7	-1.2	1022.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.100	0.000	16.8	40	3.1	15.3	7.85	 .0762	0.00	2.8	2.2	225	1	98.7	10
17/01/21	7:50	3.9	3.9	3.8	87	1.9	8.0	W	1.33	16.0	W	0.8	3.8	0.7	-1.2	1022.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.100	0.000	16.8	40	3.1	15.3	7.85	 .0762	0.00	2.8	2.2	230	1	100.0	10
17/01/21	8:00	3.8	3.9	3.8	87	1.8	6.0	W	1.00	11.0	W	1.3	3.7	1.2	-0.8	1023.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.101	0.000	16.8	40	3.1	15.3	7.85	 .0762	0.03	2.8	2.2	232	1	100.0	10
17/01/21	8:10	3.7	3.8	3.7	87	1.8	6.0	W	1.00	10.0	W	1.2	3.6	1.1	-0.8	1023.1	0.00	0.0	4	0.06	7	0.0	0.00	0.0	0.101	0.000	16.8	40	3.1	15.3	7.85	 .0762	0.00	2.8	2.2	233	1	100.0	10
17/01/21	8:20	3.7	3.7	3.7	87	1.7	6.0	WNW	1.00	12.0	WNW	1.2	3.6	1.1	-0.8	1023.3	0.00	0.0	9	0.13	11	0.0	0.00	0.0	0.102	0.000	16.7	40	3.0	15.2	7.85	 .0762	0.00	2.8	2.2	233	1	100.0	10
17/01/21	8:30	3.6	3.7	3.6	87	1.6	7.0	WNW	1.17	12.0	NW	0.7	3.4	0.6	-1.2	1023.5	0.00	0.0	20	0.29	26	0.0	0.00	0.0	0.103	0.000	16.8	40	3.1	15.3	7.85	 .0762	0.00	2.8	2.2	230	1	100.0	10
17/01/21	8:40	3.6	3.6	3.5	87	1.6	6.0	WNW	1.00	11.0	WNW	1.1	3.4	0.9	-0.8	1023.7	0.00	0.0	21	0.30	25	0.0	0.00	0.0	0.103	0.000	16.7	40	3.0	15.2	7.85	 .0763	0.00	3.3	2.2	231	1	100.0	10
17/01/21	8:50	3.7	3.7	3.6	88	1.9	7.0	WNW	1.17	13.0	NW	0.8	3.6	0.8	-1.0	1023.9	0.00	0.0	18	0.26	19	0.0	0.00	0.0	0.102	0.000	16.7	40	3.0	15.2	7.85	 .0763	0.00	3.3	2.8	231	1	100.0	10
17/01/21	9:00	3.8	3.8	3.7	88	2.0	6.0	WNW	1.00	13.0	WNW	1.3	3.8	1.3	-0.4	1024.1	0.00	0.0	24	0.34	26	0.0	0.00	0.0	0.101	0.000	16.7	40	3.0	15.2	7.85	 .0763	0.03	3.9	2.8	233	1	100.0	10
17/01/21	9:10	3.9	4.0	3.8	88	2.1	5.0	WNW	0.83	11.0	W	1.9	3.9	1.8	0.2	1024.3	0.00	0.0	29	0.42	32	0.0	0.00	0.0	0.100	0.000	16.7	40	3.0	15.2	7.85	 .0763	0.00	3.9	3.3	229	1	100.0	10
17/01/21	9:20	4.1	4.1	4.0	88	2.3	6.0	WNW	1.00	10.0	WNW	1.7	4.1	1.6	0.4	1024.4	0.00	0.0	66	0.95	128	0.0	0.00	0.0	0.099	0.000	16.7	40	3.0	15.2	7.85	 .0763	0.00	4.4	3.3	230	1	100.0	10
17/01/21	9:30	4.3	4.3	4.1	87	2.3	7.0	WNW	1.17	11.0	W	1.6	4.2	1.4	0.4	1024.4	0.00	0.0	77	1.10	90	0.0	0.00	0.0	0.098	0.000	16.7	40	3.0	15.2	7.85	 .0763	0.00	4.4	3.9	231	1	100.0	10
17/01/21	9:40	4.4	4.4	4.3	87	2.4	6.0	WNW	1.00	10.0	WSW	2.0	4.3	1.9	1.0	1024.5	0.00	0.0	92	1.32	123	0.0	0.00	0.0	0.097	0.000	16.7	40	3.0	15.2	7.85	 .0763	0.00	5.0	3.3	231	1	100.0	10
17/01/21	9:50	4.3	4.4	4.3	87	2.4	5.0	WNW	0.83	8.0	WSW	2.3	4.2	2.2	1.8	1024.8	0.00	0.0	131	1.88	178	0.0	0.00	0.0	0.097	0.000	16.8	40	3.1	15.3	7.85	 .0763	0.00	4.4	3.3	228	1	100.0	10
17/01/21	10:00	4.3	4.3	4.2	87	2.3	4.0	W	0.67	7.0	W	2.8	4.2	2.7	3.6	1025.1	0.00	0.0	119	1.71	169	0.0	0.00	0.0	0.098	0.000	16.8	40	3.1	15.3	7.85	 .0763	0.05	4.4	3.9	232	1	100.0	10
17/01/21	10:10	4.3	4.3	4.2	87	2.3	5.0	WNW	0.83	10.0	W	2.3	4.2	2.2	2.9	1025.2	0.00	0.0	94	1.35	109	0.0	0.00	0.0	0.098	0.000	16.8	40	3.1	15.3	7.85	 .0764	0.00	5.0	4.4	233	1	100.0	10
17/01/21	10:20	4.3	4.3	4.2	87	2.4	4.0	WNW	0.67	8.0	W	2.8	4.2	2.7	3.8	1025.3	0.00	0.0	118	1.69	178	0.0	0.00	0.0	0.097	0.000	16.8	40	3.1	15.3	7.85	 .0764	0.00	5.0	4.4	231	1	100.0	10
17/01/21	10:30	4.6	4.6	4.3	87	2.6	6.0	WNW	1.00	12.0	WNW	2.2	4.4	2.1	3.3	1025.4	0.00	0.0	115	1.65	169	0.0	0.00	0.0	0.096	0.000	16.8	40	3.1	15.3	7.85	 .0764	0.00	5.0	4.4	231	1	100.0	10
17/01/21	10:40	4.6	4.6	4.6	87	2.6	6.0	WNW	1.00	10.0	WNW	2.2	4.4	2.1	3.4	1025.5	0.00	0.0	121	1.73	200	0.3	0.02	0.5	0.096	0.000	16.9	40	3.2	15.4	7.85	 .0763	0.00	5.0	4.4	234	1	100.0	10
17/01/21	10:50	4.8	4.8	4.6	87	2.8	6.0	WNW	1.00	11.0	W	2.5	4.7	2.4	5.2	1025.5	0.00	0.0	203	2.91	301	0.5	0.04	0.5	0.094	0.000	17.3	39	3.2	15.8	7.71	 .0762	0.00	5.6	5.0	233	1	100.0	10
17/01/21	11:00	5.2	5.2	4.7	86	3.0	9.0	WNW	1.50	15.0	NW	2.1	5.1	1.9	5.2	1025.4	0.00	0.0	239	3.43	283	0.5	0.04	0.5	0.091	0.000	17.7	39	3.5	16.1	7.73	 .0761	0.08	6.1	5.0	233	1	100.0	10
17/01/21	11:10	5.4	5.4	5.1	85	3.1	9.0	NW	1.50	16.0	NW	2.4	5.3	2.3	3.9	1025.5	0.00	0.0	151	2.16	185	0.5	0.04	0.5	0.090	0.000	17.6	39	3.5	16.1	7.72	 .0762	0.00	5.6	5.6	234	1	100.0	10
17/01/21	11:20	5.5	5.5	5.4	84	3.0	10.0	NW	1.67	17.0	WNW	2.2	5.4	2.1	3.5	1025.5	0.00	0.0	134	1.92	141	0.5	0.04	0.5	0.089	0.000	17.4	39	3.3	15.8	7.72	 .0762	0.00	5.6	5.6	234	1	100.0	10
17/01/21	11:30	5.6	5.6	5.5	84	3.1	9.0	WNW	1.50	14.0	NW	2.6	5.5	2.4	4.6	1025.5	0.00	0.0	190	2.72	265	0.6	0.04	0.6	0.088	0.000	17.2	39	3.1	15.7	7.71	 .0763	0.00	6.1	5.6	234	1	100.0	10
17/01/21	11:40	5.8	5.9	5.6	84	3.3	8.0	WNW	1.33	15.0	WNW	3.1	5.7	3.0	7.3	1025.5	0.00	0.0	283	4.06	320	0.6	0.04	0.6	0.087	0.000	17.2	39	3.1	15.7	7.71	 .0763	0.00	6.7	6.1	233	1	100.0	10
17/01/21	11:50	6.2	6.2	5.8	83	3.5	8.0	WNW	1.33	17.0	NW	3.5	6.1	3.4	6.2	1025.4	0.00	0.0	218	3.13	325	0.6	0.04	0.6	0.084	0.000	17.2	39	3.1	15.7	7.71	 .0763	0.00	6.7	6.1	234	1	100.0	10
17/01/21	12:00	6.2	6.2	6.2	82	3.3	10.0	WNW	1.67	19.0	WNW	2.9	6.1	2.8	4.6	1025.3	0.00	0.0	159	2.28	165	0.5	0.04	0.5	0.084	0.000	17.2	39	3.1	15.6	7.71	 .0763	0.10	6.7	6.1	234	1	100.0	10
17/01/21	12:10	6.2	6.2	6.2	81	3.2	11.0	WNW	1.83	20.0	WNW	2.7	6.1	2.6	4.1	1025.5	0.00	0.0	139	1.99	172	0.4	0.03	0.5	0.084	0.000	17.1	39	3.0	15.6	7.71	 .0763	0.00	6.7	6.1	229	1	100.0	10
17/01/21	12:20	6.2	6.3	6.2	81	3.2	9.0	NW	1.50	18.0	NW	3.2	6.1	3.1	4.0	1025.4	0.00	0.0	101	1.45	114	0.0	0.00	0.5	0.084	0.000	17.0	39	2.9	15.4	7.70	 .0763	0.00	6.1	6.1	231	1	100.0	10
17/01/21	12:30	6.2	6.3	6.2	81	3.2	11.0	NW	1.83	20.0	WNW	2.7	6.1	2.6	4.0	1025.4	0.00	0.0	134	1.92	153	0.5	0.04	0.5	0.084	0.000	17.0	39	2.9	15.4	7.70	 .0763	0.00	6.7	6.7	233	1	100.0	10
17/01/21	12:40	6.3	6.3	6.3	81	3.3	12.0	NW	2.00	24.0	NW	2.6	6.2	2.5	4.2	1025.5	0.00	0.0	178	2.55	207	0.5	0.04	0.6	0.083	0.000	16.9	39	2.9	15.4	7.70	 .0764	0.00	6.7	6.7	234	1	100.0	10
17/01/21	12:50	6.4	6.4	6.3	80	3.2	11.0	NW	1.83	22.0	NNW	3.0	6.3	2.9	4.5	1025.6	0.00	0.0	169	2.42	221	0.6	0.04	0.6	0.083	0.000	16.9	40	3.2	15.4	7.85	 .0763	0.00	6.7	6.7	234	1	100.0	10
17/01/21	13:00	6.4	6.5	6.4	80	3.2	10.0	NW	1.67	16.0	WNW	3.2	6.3	3.1	4.6	1025.4	0.00	0.0	159	2.28	179	0.5	0.04	0.6	0.083	0.000	16.9	40	3.2	15.4	7.85	 .0764	0.10	6.7	7.2	233	1	100.0	10
17/01/21	13:10	6.6	6.6	6.4	81	3.6	8.0	NW	1.33	13.0	WNW	4.1	6.5	3.9	6.3	1025.3	0.00	0.0	189	2.71	220	0.5	0.04	0.6	0.081	0.000	16.9	40	3.2	15.4	7.85	 .0763	0.00	7.2	7.2	234	1	100.0	10
17/01/21	13:20	6.7	6.7	6.6	80	3.5	9.0	NW	1.50	16.0	NW	3.8	6.6	3.7	5.6	1025.2	0.00	0.0	170	2.44	192	0.5	0.04	0.5	0.081	0.000	16.9	40	3.2	15.4	7.85	 .0763	0.00	7.8	7.2	234	1	100.0	10
17/01/21	13:30	6.6	6.7	6.6	79	3.2	10.0	WNW	1.67	20.0	WNW	3.4	6.4	3.2	4.9	1025.3	0.00	0.0	160	2.29	188	0.5	0.04	0.5	0.082	0.000	16.9	40	3.2	15.4	7.85	 .0763	0.00	7.2	7.2	230	1	100.0	10
17/01/21	13:40	6.7	6.7	6.6	80	3.5	9.0	WNW	1.50	15.0	NNW	3.8	6.6	3.7	5.7	1025.4	0.00	0.0	170	2.44	232	0.5	0.04	0.5	0.081	0.000	16.9	40	3.2	15.4	7.85	 .0764	0.00	7.2	7.2	232	1	100.0	10
17/01/21	13:50	6.6	6.7	6.6	80	3.4	10.0	WNW	1.67	20.0	WNW	3.4	6.5	3.3	4.6	1025.5	0.00	0.0	137	1.96	158	0.1	0.01	0.5	0.081	0.000	16.9	40	3.2	15.4	7.85	 .0764	0.00	6.7	7.2	235	1	100.0	10
17/01/21	14:00	6.6	6.7	6.6	79	3.2	8.0	WNW	1.33	16.0	NW	4.0	6.4	3.8	3.3	1025.7	0.00	0.0	128	1.83	149	0.0	0.00	0.0	0.082	0.000	16.9	40	3.2	15.4	7.85	 .0764	0.10	6.7	7.2	233	1	100.0	10
17/01/21	14:10	6.5	6.6	6.5	80	3.3	9.0	WNW	1.50	16.0	W	3.6	6.4	3.4	2.6	1025.7	0.00	0.0	101	1.45	149	0.0	0.00	0.0	0.082	0.000	16.8	40	3.1	15.3	7.85	 .0764	0.00	6.7	6.7	231	1	100.0	10
17/01/21	14:20	6.5	6.5	6.4	80	3.3	11.0	WNW	1.83	18.0	NW	3.1	6.4	2.9	2.2	1025.7	0.00	0.0	94	1.35	111	0.0	0.00	0.0	0.082	0.000	16.8	40	3.1	15.3	7.85	 .0764	0.00	6.1	6.7	229	1	100.0	10
17/01/21	14:30	6.4	6.5	6.4	80	3.2	9.0	WNW	1.50	17.0	NW	3.5	6.3	3.4	2.9	1025.8	0.00	0.0	135	1.94	151	0.0	0.00	0.0	0.083	0.000	16.9	40	3.2	15.4	7.85	 .0764	0.00	6.7	6.7	231	1	100.0	10
17/01/21	14:40	6.6	6.6	6.4	81	3.5	8.0	WNW	1.33	14.0	WNW	4.0	6.4	3.9	3.4	1025.9	0.00	0.0	126	1.81	149	0.0	0.00	0.0	0.082	0.000	17.1	40	3.3	15.6	7.85	 .0763	0.00	6.7	6.7	232	1	100.0	10
17/01/21	14:50	6.4	6.6	6.4	80	3.2	10.0	WNW	1.67	17.0	WNW	3.2	6.3	3.1	2.3	1025.9	0.00	0.0	94	1.35	105	0.0	0.00	0.0	0.083	0.000	17.1	40	3.3	15.6	7.85	 .0763	0.00	6.1	6.7	234	1	100.0	10
17/01/21	15:00	6.3	6.4	6.3	81	3.3	9.0	WNW	1.50	15.0	NW	3.3	6.2	3.2	2.1	1026.1	0.00	0.0	72	1.03	76	0.0	0.00	0.0	0.084	0.000	16.9	40	3.2	15.4	7.85	 .0764	0.08	6.1	6.1	233	1	100.0	10
17/01/21	15:10	6.2	6.3	6.2	81	3.2	8.0	WNW	1.33	15.0	WSW	3.6	6.1	3.4	2.2	1026.2	0.00	0.0	65	0.93	81	0.0	0.00	0.0	0.084	0.000	16.9	40	3.2	15.4	7.85	 .0764	0.00	5.6	6.1	234	1	100.0	10
17/01/21	15:20	6.1	6.2	6.1	81	3.0	9.0	WNW	1.50	15.0	WNW	3.1	5.9	2.9	1.4	1026.2	0.00	0.0	43	0.62	51	0.0	0.00	0.0	0.085	0.000	16.9	40	3.2	15.4	7.85	 .0764	0.00	5.6	5.6	233	1	100.0	10
17/01/21	15:30	5.9	6.1	5.9	81	2.9	8.0	WNW	1.33	13.0	NW	3.2	5.7	3.0	1.4	1026.3	0.00	0.0	35	0.50	37	0.0	0.00	0.0	0.086	0.000	16.8	40	3.1	15.3	7.85	 .0764	0.00	5.0	5.6	233	1	100.0	10
17/01/21	15:40	5.8	5.9	5.8	81	2.8	9.0	WNW	1.50	16.0	NW	2.7	5.6	2.6	0.9	1026.4	0.00	0.0	30	0.43	33	0.0	0.00	0.0	0.087	0.000	16.8	40	3.1	15.3	7.85	 .0764	0.00	5.0	5.0	232	1	100.0	10
17/01/21	15:50	5.7	5.8	5.7	82	2.9	8.0	WNW	1.33	16.0	NW	3.0	5.6	2.9	1.2	1026.3	0.00	0.0	25	0.36	28	0.0	0.00	0.0	0.088	0.000	16.8	40	3.1	15.3	7.85	 .0764	0.00	5.0	5.0	232	1	100.0	10
17/01/21	16:00	5.5	5.7	5.5	82	2.7	8.0	WNW	1.33	14.0	WNW	2.7	5.3	2.6	0.8	1026.3	0.00	0.0	19	0.27	23	0.0	0.00	0.0	0.089	0.000	16.8	40	3.1	15.3	7.85	 .0765	0.05	4.4	4.4	234	1	100.0	10
17/01/21	16:10	5.4	5.5	5.3	82	2.6	7.0	WNW	1.17	12.0	W	2.8	5.2	2.7	0.7	1026.4	0.00	0.0	11	0.16	14	0.0	0.00	0.0	0.090	0.000	16.8	40	3.1	15.3	7.85	 .0765	0.00	4.4	4.4	234	1	100.0	10
17/01/21	16:20	5.3	5.4	5.3	82	2.5	7.0	WNW	1.17	11.0	NW	2.7	5.1	2.6	0.5	1026.6	0.00	0.0	4	0.06	9	0.0	0.00	0.0	0.091	0.000	16.8	40	3.1	15.3	7.85	 .0765	0.00	4.4	4.4	234	1	100.0	10
17/01/21	16:30	5.3	5.3	5.3	82	2.5	5.0	WNW	0.83	11.0	WSW	3.5	5.2	3.3	1.2	1026.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.090	0.000	16.8	40	3.1	15.3	7.85	 .0765	0.00	4.4	3.9	230	1	100.0	10
17/01/21	16:40	5.3	5.4	5.3	82	2.5	4.0	W	0.67	9.0	W	4.0	5.2	3.8	1.7	1026.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.090	0.000	16.8	40	3.1	15.3	7.85	 .0765	0.00	3.9	3.9	233	1	100.0	10
17/01/21	16:50	5.2	5.3	5.2	82	2.3	4.0	W	0.67	9.0	W	3.8	5.0	3.6	1.5	1026.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.091	0.000	16.7	40	3.0	15.2	7.85	 .0765	0.00	3.9	3.9	233	1	100.0	10
17/01/21	17:00	5.0	5.2	5.0	82	2.2	3.0	WNW	0.50	8.0	W	4.2	4.8	4.0	1.9	1026.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.093	0.000	16.7	40	3.0	15.2	7.85	 .0765	0.03	3.3	3.3	232	1	100.0	10
17/01/21	17:10	4.8	5.1	4.8	83	2.2	3.0	WSW	0.50	8.0	W	4.0	4.7	3.9	1.8	1026.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.094	0.000	16.7	40	3.0	15.2	7.85	 .0765	0.00	3.3	3.3	234	1	100.0	10
17/01/21	17:20	4.7	4.8	4.7	83	2.0	3.0	W	0.50	7.0	WSW	3.8	4.6	3.7	1.6	1026.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.095	0.000	16.7	40	3.0	15.2	7.85	 .0765	0.00	3.3	3.3	230	1	100.0	10
17/01/21	17:30	4.6	4.7	4.6	84	2.1	4.0	W	0.67	8.0	WSW	3.2	4.5	3.1	0.9	1026.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.095	0.000	16.7	40	3.0	15.2	7.85	 .0765	0.00	3.3	3.3	231	1	100.0	10
17/01/21	17:40	4.6	4.6	4.6	84	2.1	3.0	W	0.50	6.0	W	3.7	4.4	3.6	1.4	1026.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.096	0.000	16.6	40	2.9	15.1	7.85	 .0765	0.00	3.3	2.8	234	1	100.0	10
17/01/21	17:50	4.5	4.6	4.4	84	2.0	2.0	W	0.33	6.0	W	4.4	4.4	4.3	2.2	1026.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.096	0.000	16.6	40	2.9	15.1	7.85	 .0765	0.00	2.8	2.8	232	1	100.0	10
17/01/21	18:00	4.4	4.5	4.4	85	2.1	2.0	WSW	0.33	6.0	SSW	4.3	4.3	4.2	2.1	1026.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.096	0.000	16.6	40	2.9	15.1	7.85	 .0765	0.00	2.8	2.8	234	1	100.0	10
17/01/21	18:10	4.4	4.4	4.4	84	1.9	2.0	W	0.33	6.0	W	4.3	4.3	4.2	2.1	1026.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.097	0.000	16.6	40	2.9	15.1	7.85	 .0765	0.00	2.8	2.8	233	1	100.0	10
17/01/21	18:20	4.3	4.4	4.3	85	2.0	2.0	W	0.33	5.0	W	4.2	4.2	4.1	1.9	1026.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.097	0.000	16.6	40	2.9	15.1	7.85	 .0765	0.00	3.3	2.8	233	1	100.0	10
17/01/21	18:30	4.5	4.5	4.3	85	2.2	4.0	SSW	0.67	11.0	SSW	3.0	4.4	2.9	0.8	1026.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.096	0.000	16.6	40	2.9	15.1	7.85	 .0765	0.00	3.3	3.3	233	1	100.0	10
17/01/21	18:40	4.6	4.6	4.5	84	2.1	4.0	SSW	0.67	9.0	SSW	3.1	4.4	2.9	0.8	1026.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.096	0.000	16.5	40	2.8	15.0	7.85	 .0766	0.00	3.3	2.8	228	1	100.0	10
17/01/21	18:50	4.4	4.6	4.4	85	2.1	3.0	W	0.50	7.0	W	3.6	4.3	3.4	1.3	1026.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.096	0.000	16.5	40	2.8	15.0	7.85	 .0766	0.00	3.3	2.8	233	1	100.0	10
17/01/21	19:00	4.4	4.5	4.3	85	2.1	3.0	W	0.50	9.0	W	3.5	4.3	3.4	1.3	1026.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.097	0.000	16.5	40	2.8	15.0	7.85	 .0766	0.03	3.3	2.8	233	1	100.0	10
17/01/21	19:10	4.4	4.4	4.3	85	2.1	3.0	W	0.50	9.0	W	3.6	4.3	3.4	1.3	1026.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.096	0.000	16.5	40	2.8	15.0	7.85	 .0766	0.00	3.3	2.8	233	1	100.0	10
17/01/21	19:20	4.4	4.4	4.4	85	2.1	2.0	WSW	0.33	6.0	W	4.3	4.3	4.2	2.1	1026.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.096	0.000	16.5	40	2.8	15.0	7.85	 .0766	0.00	3.3	2.8	233	1	100.0	10
17/01/21	19:30	4.5	4.6	4.4	85	2.2	4.0	W	0.67	8.0	W	3.0	4.4	2.9	0.8	1026.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.096	0.000	16.5	40	2.8	15.0	7.85	 .0766	0.00	3.3	2.8	234	1	100.0	10
17/01/21	19:40	4.5	4.6	4.5	85	2.2	4.0	W	0.67	8.0	W	3.0	4.4	2.9	0.8	1026.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.096	0.000	16.5	40	2.8	15.0	7.85	 .0766	0.00	3.3	2.8	232	1	100.0	10
17/01/21	19:50	4.4	4.5	4.4	85	2.1	3.0	W	0.50	8.0	WNW	3.6	4.3	3.4	1.3	1026.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.096	0.000	16.5	40	2.8	15.0	7.85	 .0766	0.00	2.8	2.2	233	1	100.0	10
17/01/21	20:00	4.4	4.4	4.4	85	2.1	3.0	WSW	0.50	7.0	W	3.6	4.3	3.4	1.3	1026.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.096	0.000	16.5	40	2.8	15.0	7.85	 .0766	0.03	2.8	2.2	234	1	100.0	10
